Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;67;100,0;1;1;0;0;100,00;1;64;3;2;1;0;0;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;71;100,0;1;1;0;0;100,00;2;63;8;4;3;1;0;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;67;100,0;1;1;0;0;100,00;Totalt i retning Ila;64;3;2;1;0;0;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;71;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;63;8;4;3;1;0;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;138;100,0;1;1;0;0;100,00;Totalt;127;11;6;4;1;0;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;49;100,0;1;1;0;0;100,00;1;44;5;3;1;0;1;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;42;100,0;1;1;0;0;100,00;2;40;2;1;1;0;0;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;49;100,0;1;1;0;0;100,00;Totalt i retning Ila;44;5;3;1;0;1;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;42;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;40;2;1;1;0;0;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;91;100,0;1;1;0;0;100,00;Totalt;84;7;4;2;0;1;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;32;100,0;1;1;0;0;100,00;1;26;6;1;3;2;0;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;31;100,0;1;1;0;0;100,00;2;26;5;2;1;0;2;0
77022V72359;Oslovegen;RV706 S1D1 m2495;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;32;100,0;1;1;0;0;100,00;Totalt i retning Ila;26;6;1;3;2;0;0
