Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;44;100,0;1;1;0;0;100,00;1;43;1;0;0;1;0;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;44;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;43;1;0;0;1;0;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;44;100,0;1;1;0;0;100,00;Totalt;43;1;0;0;1;0;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;36;100,0;1;1;0;2;94,44;1;33;1;0;0;0;1;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;36;100,0;1;1;0;2;94,44;Totalt i retning Stjørdal;33;1;0;0;0;1;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;36;100,0;1;1;0;2;94,44;Totalt;33;1;0;0;0;1;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;35;100,0;1;1;0;0;100,00;1;32;3;0;1;0;2;0
44210V2411509;Grillstadtunnelen til Rotvoll;EV6 S76D1 m6960 KD6 m100;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;35;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;32;3;0;1;0;2;0
