Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;2;100,0;1;1;0;0;100,00;1;2;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;11;100,0;1;1;0;0;100,00;2;10;1;1;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;74;100,0;1;1;0;0;100,00;3;63;11;3;2;0;5;1
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;101;100,0;1;1;0;0;100,00;4;84;17;2;4;2;7;2
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;76;100,0;1;1;0;0;100,00;Totalt i retning HF FRA Stjørdal, Stjørdal;65;11;3;2;0;5;1
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;112;100,0;1;1;0;0;100,00;Totalt i retning Trondheim, HF FRA Trondheim;94;18;3;4;2;7;2
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;188;100,0;1;1;0;0;100,00;Totalt;159;29;6;6;2;12;3
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;2;100,0;1;1;0;0;100,00;1;2;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;2;100,0;1;1;0;0;100,00;2;2;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;49;100,0;1;1;0;0;100,00;3;43;6;2;2;0;2;0
