Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;108;100,0;1;1;0;0;100,00;1;99;9;0;1;0;8;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;0;100,0;1;1;0;0;100,00;2;0;0;0;0;0;0;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;108;100,0;1;1;0;0;100,00;3;96;12;2;0;0;6;4
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;1;100,0;1;1;0;1;0,00;4;0;0;0;0;0;0;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;109;100,0;1;1;0;0;100,00;Totalt i retning Lade;97;12;2;0;0;6;4
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;108;100,0;1;1;0;1;99,07;Totalt i retning Sentrum;98;9;0;1;0;8;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;217;100,0;1;1;0;1;99,54;Totalt;195;21;2;1;0;14;4
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;102;100,0;1;1;0;0;100,00;1;99;3;1;0;0;2;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;0;100,0;1;1;0;0;100,00;2;0;0;0;0;0;0;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;90;100,0;1;1;0;0;100,00;3;83;7;0;1;2;4;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;0;100,0;1;1;0;0;100,00;4;0;0;0;0;0;0;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;90;100,0;1;1;0;0;100,00;Totalt i retning Lade;83;7;0;1;2;4;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;102;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;99;3;1;0;0;2;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;192;100,0;1;1;0;0;100,00;Totalt;182;10;1;1;2;6;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;115;100,0;1;1;0;0;100,00;1;113;2;0;0;0;2;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;0;100,0;1;1;0;0;100,00;2;0;0;0;0;0;0;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;107;100,0;1;1;0;0;100,00;3;98;9;3;1;1;4;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;0;100,0;1;1;0;0;100,00;4;0;0;0;0;0;0;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;108;100,0;1;1;0;0;100,00;Totalt i retning Lade;99;9;3;1;1;4;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;114;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;112;2;0;0;0;2;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;222;100,0;1;1;0;0;100,00;Totalt;211;11;3;1;1;6;0
04300V72813;Innherredsveien ved Fjæregata;FV6692 S2D1 m160;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;56;100,0;1;1;0;0;100,00;1;56;0;0;0;0;0;0
