Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;15;100,0;1;1;0;0;100,00;1;14;1;0;1;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;101;100,0;1;1;0;0;100,00;3;98;3;1;0;1;1;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;116;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;112;4;1;1;1;1;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;116;100,0;1;1;0;0;100,00;Totalt;112;4;1;1;1;1;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;27;100,0;1;1;0;0;100,00;1;27;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;93;100,0;1;1;0;0;100,00;3;87;6;2;0;0;4;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;120;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;114;6;2;0;0;4;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;120;100,0;1;1;0;0;100,00;Totalt;114;6;2;0;0;4;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;23;100,0;1;1;0;0;100,00;1;22;1;1;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;80;100,0;1;1;0;0;100,00;3;71;9;4;0;1;4;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;103;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;93;10;5;0;1;4;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;103;100,0;1;1;0;0;100,00;Totalt;93;10;5;0;1;4;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;9;100,0;1;1;0;0;100,00;1;9;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;44;100,0;1;1;0;0;100,00;3;42;2;0;0;0;2;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;53;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;51;2;0;0;0;2;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;53;100,0;1;1;0;0;100,00;Totalt;51;2;0;0;0;2;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;3;100,0;1;1;0;0;100,00;1;3;0;0;0;0;0;0
