Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;100,0;1;1;0;0;100,00;1;1;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;100,0;1;1;0;0;100,00;3;2;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;3;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;3;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;3;100,0;1;1;0;0;100,00;Totalt;3;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;0;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;0;100,0;1;1;0;0;100,00;3;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;0;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;0;100,0;1;1;0;0;100,00;Totalt;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;0;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;100,0;1;1;0;0;100,00;3;1;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;1;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;100,0;1;1;0;0;100,00;Totalt;1;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;0;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;0;100,0;1;1;0;0;100,00;3;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;0;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;0;100,0;1;1;0;0;100,00;Totalt;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;0;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;0;100,0;1;1;0;0;100,00;3;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;0;100,0;1;1;0;0;100,00;Totalt i retning Nyhavna;0;0;0;0;0;0;0
21571V2394246;Strindheimtunnelen mot Leangen;RV706 S2D1 m3938;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;0;100,0;1;1;0;0;100,00;Totalt i retning Strindheim;0;0;0;0;0;0;0
