Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;11;100,0;1;1;0;0;100,00;1;10;1;0;0;0;1;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;14;100,0;1;1;0;0;100,00;2;14;0;0;0;0;0;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;11;100,0;1;1;0;0;100,00;Totalt i retning ILA;10;1;0;0;0;1;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;14;100,0;1;1;0;0;100,00;Totalt i retning SELSBAKK;14;0;0;0;0;0;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;25;100,0;1;1;0;0;100,00;Totalt;24;1;0;0;0;1;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;100,0;1;1;0;0;100,00;1;2;0;0;0;0;0;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;8;100,0;1;1;0;0;100,00;2;4;4;2;1;0;1;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;100,0;1;1;0;0;100,00;Totalt i retning ILA;2;0;0;0;0;0;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;8;100,0;1;1;0;0;100,00;Totalt i retning SELSBAKK;4;4;2;1;0;1;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;10;100,0;1;1;0;0;100,00;Totalt;6;4;2;1;0;1;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;16;100,0;1;1;0;0;100,00;1;5;11;1;4;4;2;0
46684V1842951;MARIENBORGTUNNELEN;RV706 S1D1 m4524;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;8;100,0;1;1;0;0;100,00;2;3;5;2;3;0;0;0
