Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;27;100,0;1;1;0;0;100,00;1;24;3;0;2;1;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;13;100,0;1;1;0;0;100,00;2;9;4;0;1;3;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;27;100,0;1;1;0;0;100,00;Totalt i retning HEIMDAL;24;3;0;2;1;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;13;100,0;1;1;0;0;100,00;Totalt i retning SLUPPEN;9;4;0;1;3;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;40;100,0;1;1;0;0;100,00;Totalt;33;7;0;3;4;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;16;100,0;1;1;0;0;100,00;1;12;4;1;2;0;1;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;7;100,0;1;1;0;0;100,00;2;6;1;1;0;0;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;16;100,0;1;1;0;0;100,00;Totalt i retning HEIMDAL;12;4;1;2;0;1;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;7;100,0;1;1;0;0;100,00;Totalt i retning SLUPPEN;6;1;1;0;0;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;23;100,0;1;1;0;0;100,00;Totalt;18;5;2;2;0;1;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;10;100,0;1;1;0;0;100,00;1;6;4;1;3;0;0;0
