Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;35;100,0;1;1;0;0;100,00;1;22;13;1;2;1;8;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;40;100,0;1;1;0;0;100,00;2;28;12;2;1;4;4;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;35;100,0;1;1;0;0;100,00;Totalt i retning Rotvoll;22;13;1;2;1;8;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;40;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;28;12;2;1;4;4;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;75;100,0;1;1;0;0;100,00;Totalt;50;25;3;3;5;12;2
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;14;100,0;1;1;0;0;100,00;1;13;1;0;1;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;15;100,0;1;1;0;0;100,00;2;13;2;0;2;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;14;100,0;1;1;0;0;100,00;Totalt i retning Rotvoll;13;1;0;1;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;15;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;13;2;0;2;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;29;100,0;1;1;0;0;100,00;Totalt;26;3;0;3;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;18;100,0;1;1;0;0;100,00;1;17;1;0;1;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;12;100,0;1;1;0;0;100,00;2;12;0;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;18;100,0;1;1;0;0;100,00;Totalt i retning Rotvoll;17;1;0;1;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;12;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;12;0;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;30;100,0;1;1;0;0;100,00;Totalt;29;1;0;1;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;15;100,0;1;1;0;0;100,00;1;13;2;2;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;19;100,0;1;1;0;0;100,00;2;19;0;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;15;100,0;1;1;0;0;100,00;Totalt i retning Rotvoll;13;2;2;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;19;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;19;0;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;34;100,0;1;1;0;0;100,00;Totalt;32;2;2;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;28;100,0;1;1;0;0;100,00;1;21;7;1;1;4;1;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;16;100,0;1;1;0;0;100,00;2;12;4;0;2;2;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;28;100,0;1;1;0;0;100,00;Totalt i retning Rotvoll;21;7;1;1;4;1;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;16;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;12;4;0;2;2;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;44;100,0;1;1;0;0;100,00;Totalt;33;11;1;3;6;1;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;75;100,0;1;1;0;0;100,00;1;63;12;3;1;7;0;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1291;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;47;100,0;1;1;0;0;100,00;2;37;10;1;0;7;1;1
