Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;9;100,0;1;1;0;0;100,00;1;9;0;0;0;0;0;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;16;100,0;1;1;0;0;100,00;2;13;3;2;0;0;1;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;64;100,0;1;1;0;0;100,00;3;46;18;6;6;0;6;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;99;100,0;1;1;0;0;100,00;4;73;26;4;6;7;6;3
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;115;100,0;1;1;0;0;100,00;Totalt i retning SLUPPEN, HF FRA SLUPPEN;86;29;6;6;7;7;3
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;73;100,0;1;1;0;0;100,00;Totalt i retning TUNGA, HF FRA TUNGA;55;18;6;6;0;6;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;188;100,0;1;1;0;0;100,00;Totalt;141;47;12;12;7;13;3
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;3;100,0;1;1;0;0;100,00;1;1;2;0;1;1;0;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;100,0;1;1;0;0;100,00;2;1;0;0;0;0;0;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;43;100,0;1;1;0;0;100,00;3;33;10;0;3;1;5;1
