Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;8;100,0;1;1;0;0;100,00;1;8;0;0;0;0;0;0
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;25;100,0;1;1;0;0;100,00;2;16;9;1;1;1;4;2
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;73;100,0;1;1;0;0;100,00;3;54;19;6;7;1;5;0
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;-;0,0;1;1;0;-;-;4;-;-;-;-;-;-;-
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;88;100,0;1;1;0;6;93,18;Totalt i retning MOHOLT;63;19;6;7;1;5;0
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;85;50,0;1;1;0;55;35,29;Totalt i retning SLUPPEN;17;13;3;3;1;4;2
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;173;75,0;1;1;0;61;64,74;Totalt;80;32;9;10;2;9;2
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;4;100,0;1;1;0;0;100,00;1;2;2;0;1;1;0;0
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;5;100,0;1;1;0;0;100,00;2;3;2;0;1;0;1;0
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;47;100,0;1;1;0;0;100,00;3;37;10;0;3;0;6;1
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;-;0,0;1;1;0;-;-;4;-;-;-;-;-;-;-
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;54;100,0;1;1;0;3;94,44;Totalt i retning MOHOLT;39;12;0;4;1;6;1
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;24;50,0;1;1;0;18;25,00;Totalt i retning SLUPPEN;4;2;0;1;0;1;0
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;78;75,0;1;1;0;21;73,08;Totalt;43;14;0;5;1;7;1
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;100,0;1;1;0;0;100,00;1;1;0;0;0;0;0;0
35002V72811;MOHOLTLIA;EV6 S76D1 m2823;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;9;100,0;1;1;0;0;100,00;2;5;4;0;2;1;1;0
