Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;42;100,0;1;1;0;0;100,00;1;27;15;2;2;5;4;2
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;25;100,0;1;1;0;0;100,00;2;19;6;1;1;4;0;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;29;100,0;1;1;0;0;100,00;3;6;23;0;4;9;6;4
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;30;100,0;1;1;0;0;100,00;4;13;17;0;1;4;7;5
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;55;100,0;1;1;0;0;100,00;Totalt i retning Fjordgata;32;23;1;2;8;7;5
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;71;100,0;1;1;0;0;100,00;Totalt i retning Samfundet;33;38;2;6;14;10;6
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;126;100,0;1;1;0;0;100,00;Totalt;65;61;3;8;22;17;11
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;28;100,0;1;1;0;0;100,00;1;19;9;3;0;4;2;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;28;100,0;1;1;0;0;100,00;2;19;9;3;1;5;0;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;7;100,0;1;1;0;0;100,00;3;7;0;0;0;0;0;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;13;100,0;1;1;0;0;100,00;4;13;0;0;0;0;0;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;41;100,0;1;1;0;0;100,00;Totalt i retning Fjordgata;32;9;3;1;5;0;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;35;100,0;1;1;0;0;100,00;Totalt i retning Samfundet;26;9;3;0;4;2;0
