Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;7;100,0;1;1;0;0;100,00;1;7;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;7;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;7;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;7;100,0;1;1;0;0;100,00;Totalt;7;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;100,0;1;1;0;0;100,00;1;0;2;0;1;0;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;0;2;0;1;0;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;100,0;1;1;0;0;100,00;Totalt;0;2;0;1;0;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;0;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;0;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;0;100,0;1;1;0;0;100,00;Totalt;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;4;100,0;1;1;0;0;100,00;1;3;1;1;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;4;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;3;1;1;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;4;100,0;1;1;0;0;100,00;Totalt;3;1;1;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;27;100,0;1;1;0;0;100,00;1;21;6;2;1;2;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;27;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;21;6;2;1;2;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;27;100,0;1;1;0;0;100,00;Totalt;21;6;2;1;2;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;57;100,0;1;1;0;0;100,00;1;50;7;0;0;7;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;57;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;50;7;0;0;7;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;57;100,0;1;1;0;0;100,00;Totalt;50;7;0;0;7;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;168;100,0;1;1;0;0;100,00;1;145;23;3;3;13;4;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;168;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;145;23;3;3;13;4;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;168;100,0;1;1;0;0;100,00;Totalt;145;23;3;3;13;4;0
