Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;80;100,0;1;1;0;0;100,00;1;77;3;1;2;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;92;100,0;1;1;0;5;94,57;2;86;1;0;1;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;80;100,0;1;1;0;0;100,00;Totalt i retning Rosenborg;77;3;1;2;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;92;100,0;1;1;0;5;94,57;Totalt i retning Samfundet;86;1;0;1;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;172;100,0;1;1;0;5;97,09;Totalt;163;4;1;3;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;53;100,0;1;1;0;1;98,11;1;52;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;83;100,0;1;1;0;4;95,18;2;77;2;1;1;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;52;100,0;1;1;0;1;98,08;Totalt i retning Rosenborg;51;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;84;100,0;1;1;0;4;95,24;Totalt i retning Samfundet;78;2;1;1;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;136;100,0;1;1;0;5;96,32;Totalt;129;2;1;1;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;42;100,0;1;1;0;1;97,62;1;40;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;81;100,0;1;1;0;2;97,53;2;78;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;42;100,0;1;1;0;1;97,62;Totalt i retning Rosenborg;40;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;81;100,0;1;1;0;2;97,53;Totalt i retning Samfundet;78;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;123;100,0;1;1;0;3;97,56;Totalt;118;2;2;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;34;100,0;1;1;0;0;100,00;1;34;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;51;100,0;1;1;0;1;98,04;2;50;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;34;100,0;1;1;0;0;100,00;Totalt i retning Rosenborg;34;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;51;100,0;1;1;0;1;98,04;Totalt i retning Samfundet;50;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;85;100,0;1;1;0;1;98,82;Totalt;84;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;21;100,0;1;1;0;0;100,00;1;21;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;28;100,0;1;1;0;1;96,43;2;26;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;21;100,0;1;1;0;0;100,00;Totalt i retning Rosenborg;21;0;0;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;28;100,0;1;1;0;1;96,43;Totalt i retning Samfundet;26;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;49;100,0;1;1;0;1;97,96;Totalt;47;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;12;100,0;1;1;0;0;100,00;1;11;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;23;100,0;1;1;0;0;100,00;2;20;3;2;1;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;12;100,0;1;1;0;0;100,00;Totalt i retning Rosenborg;11;1;1;0;0;0;0
81008V41567;Festningsgata;FV6666 S1D1 m1857;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;23;100,0;1;1;0;0;100,00;Totalt i retning Samfundet;20;3;2;1;0;0;0
