Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;47;100,0;1;1;0;0;100,00;1;46;1;1;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;47;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;46;1;1;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;47;100,0;1;1;0;0;100,00;Totalt;46;1;1;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;35;100,0;1;1;0;0;100,00;1;34;1;0;1;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;35;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;34;1;0;1;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;35;100,0;1;1;0;0;100,00;Totalt;34;1;0;1;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;48;100,0;1;1;0;0;100,00;1;48;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;48;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;48;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;48;100,0;1;1;0;0;100,00;Totalt;48;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;28;100,0;1;1;0;0;100,00;1;27;1;0;0;0;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;28;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;27;1;0;0;0;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;28;100,0;1;1;0;0;100,00;Totalt;27;1;0;0;0;1;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;23;100,0;1;1;0;0;100,00;1;18;5;1;1;1;2;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;23;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;18;5;1;1;1;2;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;23;100,0;1;1;0;0;100,00;Totalt;18;5;1;1;1;2;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;24;100,0;1;1;0;0;100,00;1;19;5;1;2;2;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;24;100,0;1;1;0;0;100,00;Totalt i retning Stjørdal;19;5;1;2;2;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;0;100,0;1;1;0;0;100,00;Totalt i retning Trondheim;0;0;0;0;0;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;24;100,0;1;1;0;0;100,00;Totalt;19;5;1;2;2;0;0
40649V2411511;Grillstadtunnelen fra Rotvoll;EV6 S76D1 m6960 KD2 m325;2020-02-01T06:00+01:00;2020-02-01T07:00+01:00;2020-02-01;06:00;07:00;34;100,0;1;1;0;0;100,00;1;28;6;0;1;5;0;0
