Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;104;100,0;1;1;0;0;100,00;1;104;0;0;0;0;0;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;78;100,0;1;1;0;0;100,00;2;78;0;0;0;0;0;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;104;100,0;1;1;0;0;100,00;Totalt i retning Byåsen;104;0;0;0;0;0;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;78;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;78;0;0;0;0;0;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;182;100,0;1;1;0;0;100,00;Totalt;182;0;0;0;0;0;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;69;100,0;1;1;0;0;100,00;1;69;0;0;0;0;0;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;74;100,0;1;1;0;0;100,00;2;71;3;1;0;0;2;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;69;100,0;1;1;0;0;100,00;Totalt i retning Byåsen;69;0;0;0;0;0;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;74;100,0;1;1;0;0;100,00;Totalt i retning Sentrum;71;3;1;0;0;2;0
27372V72852;Søndre Ilevollen;FV6650 S1D1 m1149;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;143;100,0;1;1;0;0;100,00;Totalt;140;3;1;0;0;2;0
