Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;41;100,0;1;1;0;0;100,00;1;35;6;2;0;3;1;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;84;100,0;1;1;0;0;100,00;2;77;7;3;1;2;1;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;84;100,0;1;1;0;0;100,00;Totalt i retning HEIMDAL;77;7;3;1;2;1;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;41;100,0;1;1;0;0;100,00;Totalt i retning SLUPPEN;35;6;2;0;3;1;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;125;100,0;1;1;0;0;100,00;Totalt;112;13;5;1;5;2;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;25;100,0;1;1;0;0;100,00;1;23;2;0;2;0;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;44;100,0;1;1;0;0;100,00;2;40;4;1;1;0;2;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;44;100,0;1;1;0;0;100,00;Totalt i retning HEIMDAL;40;4;1;1;0;2;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;25;100,0;1;1;0;0;100,00;Totalt i retning SLUPPEN;23;2;0;2;0;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;69;100,0;1;1;0;0;100,00;Totalt;63;6;1;3;0;2;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;21;100,0;1;1;0;0;100,00;1;19;2;1;1;0;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;32;100,0;1;1;0;0;100,00;2;28;4;0;0;0;4;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;32;100,0;1;1;0;0;100,00;Totalt i retning HEIMDAL;28;4;0;0;0;4;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;21;100,0;1;1;0;0;100,00;Totalt i retning SLUPPEN;19;2;1;1;0;0;0
36935V72359;SELSBAKK;RV706 S1D1 m1196;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;53;100,0;1;1;0;0;100,00;Totalt;47;6;1;1;0;4;0
