Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;24;100,0;1;1;0;0;100,00;1;24;0;0;0;0;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;76;100,0;1;1;0;0;100,00;2;68;8;4;3;1;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;45;100,0;1;1;0;0;100,00;3;39;6;2;3;1;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;20;100,0;1;1;0;0;100,00;4;20;0;0;0;0;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;96;100,0;1;1;0;0;100,00;Totalt i retning Ila;88;8;4;3;1;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;69;100,0;1;1;0;0;100,00;Totalt i retning Lademoen;63;6;2;3;1;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;165;100,0;1;1;0;0;100,00;Totalt;151;14;6;6;2;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;21;100,0;1;1;0;0;100,00;1;21;0;0;0;0;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;39;100,0;1;1;0;0;100,00;2;39;0;0;0;0;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;26;100,0;1;1;0;0;100,00;3;24;2;1;1;0;0;0
81077V72158;Havnegata;RV706 S1D1 m8458;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;20;100,0;1;1;0;0;100,00;4;15;5;4;0;0;1;0
