Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;85;100,0;1;1;0;0;100,00;1;81;4;1;1;0;2;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;67;100,0;1;1;0;1;98,51;2;65;1;1;0;0;0;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;84;100,0;1;1;0;0;100,00;Totalt i retning Charlottenlund;81;3;1;0;0;2;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;68;100,0;1;1;0;1;98,53;Totalt i retning Skovgård;65;2;1;1;0;0;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;152;100,0;1;1;0;1;99,34;Totalt;146;5;2;1;0;2;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;55;100,0;1;1;0;0;100,00;1;54;1;1;0;0;0;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;57;100,0;1;1;0;1;98,25;2;55;1;0;0;0;1;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;55;100,0;1;1;0;0;100,00;Totalt i retning Charlottenlund;54;1;1;0;0;0;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;57;100,0;1;1;0;1;98,25;Totalt i retning Skovgård;55;1;0;0;0;1;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;112;100,0;1;1;0;1;99,11;Totalt;109;2;1;0;0;1;0
