Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;18;100,0;1;1;0;0;100,00;1;17;1;1;0;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;41;100,0;1;1;0;0;100,00;2;37;4;1;2;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;18;100,0;1;1;0;0;100,00;Totalt i retning Ila;17;1;1;0;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;41;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;37;4;1;2;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T00:00+01:00;2020-02-01T01:00+01:00;2020-02-01;00:00;01:00;59;100,0;1;1;0;0;100,00;Totalt;54;5;2;2;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;18;100,0;1;1;0;0;100,00;1;17;1;0;0;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;19;100,0;1;1;0;0;100,00;2;18;1;0;1;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;18;100,0;1;1;0;0;100,00;Totalt i retning Ila;17;1;0;0;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;19;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;18;1;0;1;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T01:00+01:00;2020-02-01T02:00+01:00;2020-02-01;01:00;02:00;37;100,0;1;1;0;0;100,00;Totalt;35;2;0;1;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;21;100,0;1;1;0;0;100,00;1;14;7;2;3;1;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;25;100,0;1;1;0;0;100,00;2;22;3;1;0;0;2;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;21;100,0;1;1;0;0;100,00;Totalt i retning Ila;14;7;2;3;1;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;25;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;22;3;1;0;0;2;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T02:00+01:00;2020-02-01T03:00+01:00;2020-02-01;02:00;03:00;46;100,0;1;1;0;0;100,00;Totalt;36;10;3;3;1;3;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;12;100,0;1;1;0;0;100,00;1;10;2;0;1;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;14;100,0;1;1;0;0;100,00;2;14;0;0;0;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;12;100,0;1;1;0;0;100,00;Totalt i retning Ila;10;2;0;1;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;14;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;14;0;0;0;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T03:00+01:00;2020-02-01T04:00+01:00;2020-02-01;03:00;04:00;26;100,0;1;1;0;0;100,00;Totalt;24;2;0;1;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;7;100,0;1;1;0;0;100,00;1;4;3;0;2;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;13;100,0;1;1;0;0;100,00;2;13;0;0;0;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;7;100,0;1;1;0;0;100,00;Totalt i retning Ila;4;3;0;2;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;13;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;13;0;0;0;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T04:00+01:00;2020-02-01T05:00+01:00;2020-02-01;04:00;05:00;20;100,0;1;1;0;0;100,00;Totalt;17;3;0;2;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;12;100,0;1;1;0;0;100,00;1;9;3;1;1;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;13;100,0;1;1;0;0;100,00;2;9;4;1;2;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;12;100,0;1;1;0;0;100,00;Totalt i retning Ila;9;3;1;1;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;13;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;9;4;1;2;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T05:00+01:00;2020-02-01T06:00+01:00;2020-02-01;05:00;06:00;25;100,0;1;1;0;0;100,00;Totalt;18;7;2;3;2;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T06:00+01:00;2020-02-01T07:00+01:00;2020-02-01;06:00;07:00;26;100,0;1;1;0;0;100,00;1;22;4;1;1;1;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T06:00+01:00;2020-02-01T07:00+01:00;2020-02-01;06:00;07:00;30;100,0;1;1;0;0;100,00;2;28;2;1;0;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T06:00+01:00;2020-02-01T07:00+01:00;2020-02-01;06:00;07:00;26;100,0;1;1;0;0;100,00;Totalt i retning Ila;22;4;1;1;1;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T06:00+01:00;2020-02-01T07:00+01:00;2020-02-01;06:00;07:00;30;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;28;2;1;0;1;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T06:00+01:00;2020-02-01T07:00+01:00;2020-02-01;06:00;07:00;56;100,0;1;1;0;0;100,00;Totalt;50;6;2;1;2;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T07:00+01:00;2020-02-01T08:00+01:00;2020-02-01;07:00;08:00;36;100,0;1;1;0;0;100,00;1;34;2;1;1;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T07:00+01:00;2020-02-01T08:00+01:00;2020-02-01;07:00;08:00;41;100,0;1;1;0;0;100,00;2;37;4;1;2;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T07:00+01:00;2020-02-01T08:00+01:00;2020-02-01;07:00;08:00;36;100,0;1;1;0;0;100,00;Totalt i retning Ila;34;2;1;1;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T07:00+01:00;2020-02-01T08:00+01:00;2020-02-01;07:00;08:00;41;100,0;1;1;0;0;100,00;Totalt i retning Selsbakk;37;4;1;2;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T07:00+01:00;2020-02-01T08:00+01:00;2020-02-01;07:00;08:00;77;100,0;1;1;0;0;100,00;Totalt;71;6;2;3;0;1;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4524;2020-02-01T08:00+01:00;2020-02-01T09:00+01:00;2020-02-01;08:00;09:00;66;100,0;1;1;0;0;100,00;1;60;6;2;1;1;2;0
